,¿ù,ÀÏ,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,sum,year
1644,7,3,0,0,0,0,0,0.0,3.12,47.4,68.52,77.28,298.68,294.6,134.52,196.2,327.48,371.28,440.64,288.6,209.16,40.56,0.0,0.0,0.0,0.0,2808.04,2017
1645,7,4,0,0,0,0,0,0.0,34.68,343.44,273.0,403.8,168.24,432.84,494.76,335.76,799.8,824.28,680.76,303.6,107.16,0.24,0.0,0.0,0.0,0.0,5213.36,2017
1646,7,5,0,0,0,0,0,0.0,25.08,151.56,289.92,579.36,815.76,966.36,1075.08,887.88,942.36,824.88,525.96,260.52,146.04,22.44,0.0,0.0,0.0,0.0,7525.200000000001,2017
1647,7,6,0,0,0,0,0,0.0,43.44,182.64,162.48,104.16,183.0,251.28,87.6,0.0,226.32,33.72,24.72,205.56,67.68,2.4,0.0,0.0,0.0,0.0,1588.0,2017
1648,7,7,0,0,0,0,0,0.0,0.48,83.76,278.4,452.52,617.16,531.84,572.04,618.0,542.76,783.24,500.04,322.08,103.44,9.6,0.0,0.0,0.0,0.0,5429.36,2017
1649,7,8,0,0,0,0,0,0.0,0.0,20.76,18.84,150.12,310.32,692.52,849.24,478.08,116.76,10.44,184.8,31.44,1.8,0.0,0.0,0.0,0.0,0.0,2880.12,2017
1650,7,9,0,0,0,0,0,0.0,25.56,183.84,348.72,586.2,610.2,646.8,592.8,597.6,363.12,270.96,279.84,172.2,64.2,1.44,0.0,0.0,0.0,0.0,4759.48,2017
1651,7,10,0,0,0,0,0,0.0,12.12,93.12,177.96,320.16,335.28,237.84,260.64,295.2,433.92,712.44,565.44,168.96,73.2,1.32,0.0,0.0,0.0,0.0,3704.6,2017
1652,7,11,0,0,0,0,0,0.0,0.0,46.08,189.0,422.04,366.6,233.88,406.56,402.72,346.44,773.52,584.64,367.08,108.36,30.12,0.0,0.0,0.0,0.0,4295.04,2017
1653,7,12,0,0,0,0,0,0.0,39.6,247.56,477.72,739.08,953.4,1063.32,1105.68,1090.2,1014.48,878.04,667.68,400.8,142.44,20.76,0.0,0.0,0.0,0.0,8859.76,2017
1654,7,13,0,0,0,0,0,0.0,39.48,291.96,411.96,638.76,988.92,1062.72,1084.8,1122.48,916.92,861.84,669.72,390.6,123.96,19.08,0.0,0.0,0.0,0.0,8643.199999999999,2017
1655,7,14,0,0,0,0,0,0.0,0.0,5.16,255.72,715.44,691.32,754.32,1031.4,697.56,512.64,325.92,332.04,333.12,117.24,6.0,0.0,0.0,0.0,0.0,5798.88,2017
1656,7,15,0,0,0,0,0,0.0,2.52,9.84,129.96,79.8,32.88,102.72,273.72,291.12,306.96,176.52,116.52,122.28,82.56,6.6,0.0,0.0,0.0,0.0,1756.0,2017
1657,7,16,0,0,0,0,0,0.0,19.08,120.36,327.36,415.92,501.72,418.68,442.44,978.96,836.52,754.44,393.0,428.04,170.4,17.4,0.0,0.0,0.0,0.0,5847.320000000001,2017
1658,7,17,0,0,0,0,0,0.0,19.2,168.96,437.52,495.24,366.84,308.16,323.4,317.52,231.72,134.88,155.64,30.24,0.0,0.0,0.0,0.0,0.0,0.0,3013.3199999999997,2017
1659,7,18,0,0,0,0,0,0.0,0.36,11.16,82.32,42.0,195.96,253.32,216.0,218.16,425.88,510.12,453.96,147.84,99.12,1.8,0.0,0.0,0.0,0.0,2683.0,2017
1660,7,19,0,0,0,0,0,0.0,22.2,114.72,148.92,354.0,653.28,909.0,683.16,842.04,842.76,832.56,635.4,357.12,128.52,9.0,0.0,0.0,0.0,0.0,6558.68,2017
1661,7,20,0,0,0,0,0,0.0,24.6,215.16,478.2,725.64,880.92,953.52,1006.44,1015.68,962.28,816.84,601.32,347.64,129.6,17.88,0.0,0.0,0.0,0.0,8202.720000000001,2017
1662,7,21,0,0,0,0,0,0.0,35.16,171.24,457.32,714.72,816.48,880.56,1069.56,1066.68,978.84,821.04,629.16,327.84,115.8,16.44,0.0,0.0,0.0,0.0,8128.839999999999,2017
1663,7,22,0,0,0,0,0,0.0,41.4,237.48,492.12,783.84,810.72,633.72,759.6,824.52,599.76,728.4,506.88,220.8,119.04,14.16,0.0,0.0,0.0,0.0,6801.4400000000005,2017
1664,7,23,0,0,0,0,0,0.0,46.44,200.64,401.04,556.32,584.88,757.08,602.64,615.48,689.64,541.56,431.76,290.64,97.56,13.08,0.0,0.0,0.0,0.0,5858.76,2017
1665,7,24,0,0,0,0,0,0.0,5.28,92.52,223.2,603.84,880.32,861.12,1058.88,1001.04,779.88,494.76,364.8,246.6,78.96,17.64,0.0,0.0,0.0,0.0,6739.84,2017
1666,7,25,0,0,0,0,0,0.0,0.0,40.92,109.08,153.6,292.44,729.48,760.32,700.68,810.24,859.32,565.44,426.96,85.08,16.56,0.0,0.0,0.0,0.0,5582.12,2017
1667,7,26,0,0,0,0,0,0.0,22.32,140.16,525.72,578.4,917.52,1057.8,1099.92,1077.36,952.92,729.72,619.2,373.32,103.68,13.44,0.0,0.0,0.0,0.0,8244.48,2017
1668,7,27,0,0,0,0,0,0.0,44.28,245.16,534.0,782.28,968.16,1083.48,1122.0,1099.68,1022.76,873.48,662.4,381.6,134.04,12.48,0.0,0.0,0.0,0.0,8999.8,2017
1669,7,28,0,0,0,0,0,0.0,45.12,218.28,497.4,697.32,895.2,881.4,875.04,634.92,642.24,493.8,598.68,345.84,122.52,9.6,0.0,0.0,0.0,0.0,6992.360000000001,2017
1670,7,29,0,0,0,0,0,0.0,20.28,183.0,243.12,468.0,443.52,540.0,938.04,1023.72,860.88,711.0,509.28,129.24,64.32,3.24,0.0,0.0,0.0,0.0,6173.639999999999,2017
1671,7,30,0,0,0,0,0,0.0,18.0,81.12,369.24,587.16,760.08,616.92,551.28,595.32,660.0,774.6,429.36,330.6,116.76,10.32,0.0,0.0,0.0,0.0,5937.76,2017
1672,7,31,0,0,0,0,0,0.0,29.88,148.08,244.68,406.32,513.6,593.64,470.52,387.12,346.2,377.88,245.28,0.0,43.8,4.92,0.0,0.0,0.0,0.0,3849.92,2017
1673,8,1,0,0,0,0,0,0.0,33.84,148.08,493.56,704.88,676.92,1032.12,1109.4,1070.64,984.24,861.0,648.84,376.08,123.48,7.8,0.0,0.0,0.0,0.0,8279.880000000001,2017
1674,8,2,0,0,0,0,0,0.0,35.16,227.52,513.24,750.0,567.96,798.72,1011.72,1081.56,924.96,854.04,632.52,357.72,121.92,9.6,0.0,0.0,0.0,0.0,7896.639999999999,2017
1675,8,3,0,0,0,0,0,0.0,29.88,243.36,542.04,772.92,951.24,1088.64,1139.64,1118.64,1047.0,891.6,657.48,379.92,120.48,8.88,0.0,0.0,0.0,0.0,9002.720000000001,2017
1676,8,4,0,0,0,0,0,0.0,43.32,239.64,522.84,776.16,963.6,1073.4,1121.52,1108.32,1009.92,873.6,664.32,327.96,69.36,3.0,0.0,0.0,0.0,0.0,8808.960000000001,2017
1677,8,5,0,0,0,0,0,0.0,25.08,186.24,454.8,647.88,900.24,954.24,969.36,1059.96,767.28,891.72,333.24,224.52,82.8,0.0,0.0,0.0,0.0,0.0,7510.360000000001,2017
1678,8,6,0,0,0,0,0,0.0,28.2,228.84,507.6,787.08,960.0,1072.44,1111.68,1051.56,975.84,813.0,627.84,342.36,102.72,7.08,0.0,0.0,0.0,0.0,8630.24,2017
1679,8,7,0,0,0,0,0,0.0,16.44,181.2,247.08,676.08,775.44,953.88,1038.96,1049.76,998.52,814.2,575.76,317.76,109.56,8.4,0.0,0.0,0.0,0.0,7778.04,2017
1680,8,8,0,0,0,0,0,0.0,11.16,167.88,303.72,444.36,552.12,797.04,486.0,274.56,276.0,227.76,123.6,42.6,21.48,0.48,0.0,0.0,0.0,0.0,3744.7599999999998,2017
1681,8,9,0,0,0,0,0,0.0,0.0,107.52,376.92,524.28,351.6,560.88,1115.4,1114.56,960.84,773.64,407.52,84.36,51.6,0.48,0.0,0.0,0.0,0.0,6446.6,2017
1682,8,10,0,0,0,0,0,0.0,18.24,142.2,470.88,453.36,737.88,656.16,1050.96,1096.32,1036.56,886.68,648.84,365.04,108.48,5.16,0.0,0.0,0.0,0.0,7694.76,2017
1683,8,11,0,0,0,0,0,0.0,33.72,209.16,482.88,761.76,954.48,1060.56,958.44,673.32,782.76,776.64,624.84,347.64,107.76,5.76,0.0,0.0,0.0,0.0,7798.719999999999,2017
1684,8,12,0,0,0,0,0,0.0,58.8,175.56,478.08,741.84,883.32,942.12,846.24,597.12,337.32,208.56,327.6,144.24,75.12,5.28,0.0,0.0,0.0,0.0,5841.200000000001,2017
1685,8,13,0,0,0,0,0,0.0,0.0,90.36,250.32,173.52,227.52,304.68,334.08,174.12,77.76,36.24,32.16,63.12,54.6,0.0,0.0,0.0,0.0,0.0,1839.48,2017
1686,8,14,0,0,0,0,0,0.0,0.0,0.0,9.0,121.8,448.92,400.56,371.28,297.24,372.36,255.24,68.28,16.56,10.56,0.0,0.0,0.0,0.0,0.0,2393.8,2017
1687,8,15,0,0,0,0,0,0.0,0.0,14.88,90.48,82.8,165.84,521.64,614.28,529.92,266.64,276.0,339.24,333.6,79.32,1.68,0.0,0.0,0.0,0.0,3339.3199999999997,2017
1688,8,16,0,0,0,0,0,0.0,14.52,183.12,299.52,309.96,508.68,690.96,794.28,725.64,379.08,552.24,708.96,289.56,80.4,0.0,0.0,0.0,0.0,0.0,5560.92,2017
1689,8,17,0,0,0,0,0,0.0,7.44,122.16,220.44,451.08,918.96,1055.88,1137.96,1080.24,987.36,938.04,694.92,388.8,109.8,2.88,0.0,0.0,0.0,0.0,8140.96,2017
1690,8,18,0,0,0,0,0,0.0,19.08,216.72,374.16,619.92,605.76,422.52,582.0,956.88,991.92,818.76,595.8,321.6,87.0,2.16,0.0,0.0,0.0,0.0,6640.280000000001,2017
1691,8,19,0,0,0,0,0,0.0,37.2,253.92,396.72,304.2,191.88,151.08,407.28,423.96,376.92,248.88,361.68,154.68,43.92,1.08,0.0,0.0,0.0,0.0,3380.4000000000005,2017
1692,8,20,0,0,0,0,0,0.0,0.0,41.88,323.64,516.24,727.92,1065.72,1144.08,763.44,849.24,203.88,23.52,59.52,29.16,0.0,0.0,0.0,0.0,0.0,5776.24,2017
1693,8,21,0,0,0,0,0,0.0,0.0,0.36,42.72,487.8,744.96,520.2,393.12,836.16,883.56,619.56,213.0,205.44,48.96,0.0,0.0,0.0,0.0,0.0,5024.84,2017
1694,8,22,0,0,0,0,0,0.0,22.32,186.36,408.36,126.12,202.8,436.08,278.76,772.2,906.48,474.72,643.2,364.2,99.72,3.12,0.0,0.0,0.0,0.0,4954.4400000000005,2017
1695,8,23,0,0,0,0,0,0.0,19.08,133.08,500.16,688.08,960.72,1113.48,1152.72,1130.16,952.32,851.52,535.2,251.52,31.8,0.24,0.0,0.0,0.0,0.0,8351.08,2017
1696,8,24,0,0,0,0,0,0.0,2.04,209.88,499.56,271.44,456.0,587.76,1032.96,853.8,861.72,767.76,641.28,333.84,81.6,0.12,0.0,0.0,0.0,0.0,6631.76,2017
1697,8,25,0,0,0,0,0,0.0,0.0,63.72,215.04,628.68,892.2,877.2,1045.44,1075.44,917.04,518.28,552.12,222.36,73.56,0.6,0.0,0.0,0.0,0.0,7114.68,2017
1698,8,26,0,0,0,0,0,0.0,20.64,151.2,437.04,597.6,571.68,1004.4,1222.56,1050.84,1068.0,667.56,640.56,353.76,85.92,0.84,0.0,0.0,0.0,0.0,7906.6,2017
1699,8,27,0,0,0,0,0,0.0,21.96,209.52,534.6,811.68,967.32,1087.8,1128.6,1094.04,945.12,852.84,614.4,303.12,68.88,0.0,0.0,0.0,0.0,0.0,8674.88,2017
1700,8,28,0,0,0,0,0,0.0,14.4,133.56,222.24,513.96,779.88,812.04,1036.92,733.68,594.0,569.28,497.4,273.36,40.32,0.0,0.0,0.0,0.0,0.0,6257.04,2017
1701,8,29,0,0,0,0,0,0.0,0.0,132.24,518.04,797.64,1020.24,1157.88,1176.48,1116.24,1060.2,905.04,650.76,329.16,48.12,0.24,0.0,0.0,0.0,0.0,8949.28,2017
1702,8,30,0,0,0,0,0,0.0,0.84,44.76,178.32,324.84,784.8,930.24,910.56,1099.56,905.28,656.04,342.84,318.12,33.36,0.0,0.0,0.0,0.0,0.0,6567.5599999999995,2017
1703,8,31,0,0,0,0,0,0.0,21.24,210.0,527.28,827.76,1036.08,1018.2,946.92,957.72,1007.4,725.64,607.68,274.08,18.96,0.0,0.0,0.0,0.0,0.0,8217.96,2017
1704,9,1,0,0,0,0,0,0.0,1.68,175.2,492.6,773.28,974.04,885.24,968.04,733.8,896.52,597.6,509.04,285.0,66.84,0.0,0.0,0.0,0.0,0.0,7368.88,2017
1705,9,2,0,0,0,0,0,0.0,24.36,213.84,523.92,621.84,470.04,465.84,624.0,537.96,414.84,305.76,204.84,161.64,23.88,0.0,0.0,0.0,0.0,0.0,4603.76,2017
1706,9,3,0,0,0,0,0,0.0,16.8,210.84,516.0,813.0,974.28,1043.4,915.6,915.72,776.76,834.48,524.76,196.2,40.2,0.0,0.0,0.0,0.0,0.0,7790.040000000001,2017
1707,9,4,0,0,0,0,0,0.0,5.52,63.48,174.24,382.2,535.8,637.44,674.16,562.68,430.8,349.44,298.8,250.32,65.16,0.0,0.0,0.0,0.0,0.0,4443.04,2017
1708,9,5,0,0,0,0,0,0.0,0.0,0.0,33.6,84.0,162.12,140.64,144.6,152.64,114.36,60.48,115.44,55.68,0.72,0.0,0.0,0.0,0.0,0.0,1078.28,2017
1709,9,6,0,0,0,0,0,0.0,0.0,3.0,44.64,68.76,69.24,163.92,95.52,69.84,64.2,12.36,29.04,15.6,0.24,0.0,0.0,0.0,0.0,0.0,651.36,2017
1710,9,7,0,0,0,0,0,0.0,0.0,19.68,82.44,144.6,643.44,709.92,755.64,888.36,709.68,772.56,537.96,262.92,38.88,0.0,0.0,0.0,0.0,0.0,5582.08,2017
1711,9,8,0,0,0,0,0,0.0,5.52,64.2,164.76,450.24,641.64,729.48,675.24,817.8,1055.04,862.56,484.56,156.96,31.92,0.0,0.0,0.0,0.0,0.0,6156.92,2017
1712,9,9,0,0,0,0,0,0.0,7.8,107.04,331.8,582.48,890.16,1081.08,1003.92,738.72,602.4,517.68,271.2,147.96,33.48,0.0,0.0,0.0,0.0,0.0,6333.719999999999,2017
1713,9,10,0,0,0,0,0,0.0,7.08,73.56,419.52,793.56,722.76,716.88,775.68,851.88,869.16,793.32,507.12,138.48,24.72,0.0,0.0,0.0,0.0,0.0,6712.72,2017
1714,9,11,0,0,0,0,0,0.0,0.0,0.0,0.0,65.4,257.52,308.4,493.08,308.64,420.72,383.04,376.56,77.88,0.48,0.0,0.0,0.0,0.0,0.0,2711.72,2017
1715,9,12,0,0,0,0,0,0.0,9.96,176.76,503.52,806.28,1013.88,1112.76,1150.08,1117.2,1021.08,842.88,538.32,256.56,29.52,0.0,0.0,0.0,0.0,0.0,8599.8,2017
1716,9,13,0,0,0,0,0,0.0,11.52,206.88,552.24,841.08,1047.36,1163.88,1191.36,1160.04,1059.96,864.36,588.6,261.36,28.2,0.0,0.0,0.0,0.0,0.0,8998.84,2017
1717,9,14,0,0,0,0,0,0.0,11.76,200.76,545.04,825.48,1010.88,1131.84,1166.28,1131.6,1010.64,826.8,569.76,265.56,24.24,0.0,0.0,0.0,0.0,0.0,8743.64,2017
1718,9,15,0,0,0,0,0,0.0,6.24,82.2,314.28,423.6,546.0,576.72,794.4,693.84,626.4,308.52,217.92,83.64,8.4,0.0,0.0,0.0,0.0,0.0,4706.16,2017
1719,9,16,0,0,0,0,0,0.0,3.36,86.04,209.4,279.12,549.96,729.72,616.08,787.92,880.68,499.44,481.92,141.0,15.72,0.0,0.0,0.0,0.0,0.0,5305.360000000001,2017
1720,9,17,0,0,0,0,0,0.0,0.6,46.8,191.88,844.92,1031.16,1143.48,1185.24,1150.08,1067.52,858.48,566.76,194.16,12.6,0.0,0.0,0.0,0.0,0.0,8319.68,2017
1721,9,18,0,0,0,0,0,0.0,11.52,167.52,453.72,637.44,993.96,1114.32,1131.24,1060.08,988.32,771.72,503.4,192.12,14.16,0.0,0.0,0.0,0.0,0.0,8066.52,2017
1722,9,19,0,0,0,0,0,0.0,0.0,79.32,308.28,382.92,539.52,833.76,817.2,845.16,647.52,266.28,180.36,95.88,6.36,0.0,0.0,0.0,0.0,0.0,5030.5599999999995,2017
1723,9,20,0,0,0,0,0,0.0,0.48,37.56,98.16,201.72,254.88,358.32,386.76,440.4,516.12,329.64,441.96,174.12,13.68,0.0,0.0,0.0,0.0,0.0,3282.8,2017
1724,9,21,0,0,0,0,0,0.0,7.56,170.76,430.68,469.92,481.8,1042.32,856.44,1092.84,953.04,633.0,529.68,203.28,12.96,0.0,0.0,0.0,0.0,0.0,6914.28,2017
1725,9,22,0,0,0,0,0,0.0,3.0,87.12,212.28,407.88,757.68,1086.84,1157.52,1128.0,1027.92,811.56,539.52,204.6,11.16,0.0,0.0,0.0,0.0,0.0,7466.08,2017
1726,9,23,0,0,0,0,0,0.0,0.0,21.6,127.92,268.08,452.88,522.96,429.36,537.84,636.0,425.76,278.28,131.4,7.8,0.0,0.0,0.0,0.0,0.0,3871.88,2017
1727,9,24,0,0,0,0,0,0.0,0.0,21.0,113.4,346.8,735.72,1046.16,1059.24,1001.76,879.0,655.92,360.96,147.24,4.8,0.0,0.0,0.0,0.0,0.0,6405.0,2017
1728,9,25,0,0,0,0,0,0.0,6.72,126.36,346.08,546.96,646.2,920.4,940.68,987.12,915.0,694.68,387.72,84.24,3.12,0.0,0.0,0.0,0.0,0.0,6639.280000000001,2017
1729,9,26,0,0,0,0,0,0.0,0.84,116.4,491.76,768.12,981.24,1103.16,1141.8,987.72,886.44,610.56,281.04,38.88,0.0,0.0,0.0,0.0,0.0,0.0,7442.96,2017
1730,9,27,0,0,0,0,0,0.0,0.0,3.48,12.6,49.08,169.44,356.4,192.36,421.32,316.08,655.2,205.08,117.96,3.84,0.0,0.0,0.0,0.0,0.0,2538.84,2017
1731,9,28,0,0,0,0,0,0.0,0.0,38.88,121.44,254.52,943.68,1128.84,1232.64,1204.92,1069.44,840.0,518.52,166.92,4.56,0.0,0.0,0.0,0.0,0.0,7561.360000000001,2017
1732,9,29,0,0,0,0,0,0.0,6.24,193.44,549.0,884.16,952.08,910.8,1053.0,883.08,766.68,421.56,319.32,78.12,0.96,0.0,0.0,0.0,0.0,0.0,7056.4400000000005,2017
1733,9,30,0,0,0,0,0,0.0,4.56,180.0,558.0,870.6,1070.52,1185.24,1189.56,1128.72,994.44,810.36,508.56,146.4,1.68,0.0,0.0,0.0,0.0,0.0,8687.64,2017
1734,10,1,0,0,0,0,0,0.0,0.0,1.68,15.12,63.48,78.96,79.2,205.68,225.36,156.84,85.32,24.96,4.08,0.0,0.0,0.0,0.0,0.0,0.0,951.6800000000001,2017
1735,10,2,0,0,0,0,0,0.0,0.0,21.48,173.28,217.56,129.6,329.76,644.4,774.6,467.76,278.76,325.8,125.04,0.6,0.0,0.0,0.0,0.0,0.0,3500.6400000000003,2017
1736,10,3,0,0,0,0,0,0.0,0.84,90.96,384.36,719.52,1023.96,1153.92,1184.88,1156.32,1055.52,646.44,247.68,60.12,0.84,0.0,0.0,0.0,0.0,0.0,7738.36,2017
1737,10,4,0,0,0,0,0,0.0,2.4,145.08,385.8,654.36,1060.44,1167.6,1164.72,1096.56,938.64,570.48,204.12,48.6,0.0,0.0,0.0,0.0,0.0,0.0,7452.799999999999,2017
1738,10,5,0,0,0,0,0,0.0,0.0,30.6,217.08,272.76,254.76,257.52,244.8,118.2,68.52,76.68,25.2,6.48,0.0,0.0,0.0,0.0,0.0,0.0,1587.6,2017
1739,10,6,0,0,0,0,0,0.0,0.0,0.0,4.56,47.4,72.12,109.56,127.08,93.24,91.56,75.0,35.88,15.24,0.0,0.0,0.0,0.0,0.0,0.0,687.64,2017
1740,10,7,0,0,0,0,0,0.0,0.0,87.96,497.64,707.4,834.0,1098.0,1117.8,1129.32,1009.56,800.4,494.04,135.84,0.48,0.0,0.0,0.0,0.0,0.0,7929.4400000000005,2017
1741,10,8,0,0,0,0,0,0.0,0.72,58.08,433.44,789.0,970.8,1024.44,1142.4,748.92,343.68,683.28,362.52,50.16,0.24,0.0,0.0,0.0,0.0,0.0,6625.68,2017
1742,10,9,0,0,0,0,0,0.0,0.0,35.28,298.2,808.2,998.52,1109.28,1129.56,1092.48,970.68,762.6,461.04,120.48,0.0,0.0,0.0,0.0,0.0,0.0,7805.32,2017
1743,10,10,0,0,0,0,0,0.0,0.0,65.88,237.6,361.56,913.08,1080.84,808.08,677.04,905.88,639.72,419.4,83.16,0.0,0.0,0.0,0.0,0.0,0.0,6212.24,2017
1744,10,11,0,0,0,0,0,0.0,0.0,0.24,28.2,68.16,86.76,532.56,275.04,138.6,203.88,133.56,90.96,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.96,2017
1745,10,12,0,0,0,0,0,0.0,0.0,0.0,21.24,54.24,107.4,130.44,105.48,85.32,135.48,45.12,22.8,4.44,0.0,0.0,0.0,0.0,0.0,0.0,733.96,2017
1746,10,13,0,0,0,0,0,0.0,0.0,158.76,591.36,931.8,1153.92,1260.96,1287.0,1223.4,1113.0,604.2,355.2,60.84,0.0,0.0,0.0,0.0,0.0,0.0,8763.44,2017
1747,10,14,0,0,0,0,0,0.0,0.0,30.24,117.12,278.16,316.08,1049.88,772.68,715.56,643.56,476.28,164.52,20.28,0.0,0.0,0.0,0.0,0.0,0.0,4608.36,2017
1748,10,15,0,0,0,0,0,0.0,0.0,10.44,72.48,133.92,218.28,367.2,456.96,348.96,198.12,226.68,115.92,13.92,0.0,0.0,0.0,0.0,0.0,0.0,2187.88,2017
1749,10,16,0,0,0,0,0,0.0,0.0,6.36,43.8,173.64,269.76,337.32,382.32,463.56,280.68,110.64,89.16,39.84,0.0,0.0,0.0,0.0,0.0,0.0,2223.08,2017
1750,10,17,0,0,0,0,0,0.0,0.0,15.72,107.04,213.36,731.76,577.92,1157.4,593.64,284.76,226.92,217.2,38.64,0.0,0.0,0.0,0.0,0.0,0.0,4191.36,2017
1751,10,18,0,0,0,0,0,0.0,0.0,9.48,63.96,113.16,156.48,323.76,450.84,405.6,252.24,147.6,65.64,5.28,0.0,0.0,0.0,0.0,0.0,0.0,2022.04,2017
1752,10,19,0,0,0,0,0,0.0,0.0,40.8,173.04,335.28,661.44,652.56,732.96,535.2,462.12,312.96,164.16,42.48,0.0,0.0,0.0,0.0,0.0,0.0,4142.0,2017
1753,10,20,0,0,0,0,0,0.0,0.0,100.2,515.16,857.52,1078.08,1167.12,1190.88,1125.12,939.36,738.6,402.72,60.6,0.0,0.0,0.0,0.0,0.0,0.0,8205.36,2017
1754,10,21,0,0,0,0,0,0.0,0.0,105.0,531.84,857.64,1082.64,1195.32,1215.24,1148.76,993.6,736.32,368.88,46.56,0.0,0.0,0.0,0.0,0.0,0.0,8312.8,2017
1755,10,22,0,0,0,0,0,0.0,0.0,103.68,527.88,860.88,1064.16,1180.8,1208.16,1149.96,993.96,750.24,415.68,53.52,0.0,0.0,0.0,0.0,0.0,0.0,8340.92,2017
1756,10,23,0,0,0,0,0,0.0,0.0,89.16,486.72,824.04,695.16,291.72,1168.32,987.12,723.0,554.28,153.0,26.28,0.0,0.0,0.0,0.0,0.0,0.0,6031.8,2017
1757,10,24,0,0,0,0,0,0.0,0.0,27.72,246.84,482.16,603.6,997.92,1089.96,879.48,810.96,750.12,394.92,43.32,0.0,0.0,0.0,0.0,0.0,0.0,6361.0,2017
1758,10,25,0,0,0,0,0,0.0,0.0,13.92,99.24,318.96,1045.8,1159.92,1008.72,1030.32,943.68,696.6,340.92,37.08,0.0,0.0,0.0,0.0,0.0,0.0,6730.16,2017
1759,10,26,0,0,0,0,0,0.0,0.0,15.0,95.64,657.72,986.28,1092.36,975.48,790.56,677.4,445.68,259.56,19.2,0.0,0.0,0.0,0.0,0.0,0.0,6050.879999999999,2017
1760,10,27,0,0,0,0,0,0.0,0.0,49.8,380.88,474.6,549.96,744.0,1139.76,904.92,766.92,573.84,253.08,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5901.76,2017
1761,10,28,0,0,0,0,0,0.0,0.0,42.12,375.12,774.24,992.52,1106.04,545.52,442.68,616.68,534.24,139.2,36.84,0.0,0.0,0.0,0.0,0.0,0.0,5643.200000000001,2017
1762,10,29,0,0,0,0,0,0.0,0.0,54.36,366.84,535.56,355.2,705.48,993.84,861.72,705.24,510.48,202.8,23.88,0.0,0.0,0.0,0.0,0.0,0.0,5354.4,2017
1763,10,30,0,0,0,0,0,0.0,0.0,60.72,493.56,886.68,1135.92,1258.44,1296.12,1239.72,1090.68,834.48,416.64,21.96,0.0,0.0,0.0,0.0,0.0,0.0,8774.920000000002,2017
1764,10,31,0,0,0,0,0,0.0,0.0,54.6,506.16,900.36,1127.52,1242.84,1240.08,1174.68,1005.72,674.88,320.4,15.72,0.0,0.0,0.0,0.0,0.0,0.0,8303.96,2017
1765,11,1,0,0,0,0,0,0.0,0.0,5.52,89.04,232.68,514.08,803.76,735.12,937.2,940.92,665.28,262.56,19.56,0.0,0.0,0.0,0.0,0.0,0.0,5217.72,2017
1766,11,2,0,0,0,0,0,0.0,0.0,14.16,69.12,191.16,244.08,267.36,325.8,313.92,346.8,239.52,108.48,21.84,0.0,0.0,0.0,0.0,0.0,0.0,2155.2400000000002,2017
1767,11,3,0,0,0,0,0,0.0,0.0,4.56,31.44,70.56,147.84,239.04,255.84,22.92,42.84,57.24,46.56,6.84,0.0,0.0,0.0,0.0,0.0,0.0,939.6800000000001,2017
1768,11,4,0,0,0,0,0,0.0,0.0,18.0,222.84,559.8,774.72,995.88,1034.16,968.28,796.68,561.84,182.64,15.12,0.0,0.0,0.0,0.0,0.0,0.0,6144.96,2017
1769,11,5,0,0,0,0,0,0.0,0.0,31.44,356.4,857.76,1103.88,1233.72,1250.76,1173.6,1012.68,710.76,209.76,11.76,0.0,0.0,0.0,0.0,0.0,0.0,7968.52,2017
1770,11,6,0,0,0,0,0,0.0,0.0,24.12,319.92,791.52,1019.4,1126.68,1138.68,1030.2,889.56,626.52,191.76,12.36,0.0,0.0,0.0,0.0,0.0,0.0,7187.719999999999,2017
1771,11,7,0,0,0,0,0,0.0,0.0,8.88,54.12,189.12,196.56,72.48,332.76,234.12,122.52,89.28,23.4,1.68,0.0,0.0,0.0,0.0,0.0,0.0,1342.92,2017
1772,11,8,0,0,0,0,0,0.0,0.0,0.24,62.28,180.84,626.4,952.92,1015.08,935.76,745.92,606.36,215.16,9.12,0.0,0.0,0.0,0.0,0.0,0.0,5369.08,2017
1773,11,9,0,0,0,0,0,0.0,0.0,22.08,322.8,802.44,1080.0,1186.2,1191.6,1123.2,957.6,596.28,175.8,10.56,0.0,0.0,0.0,0.0,0.0,0.0,7488.5599999999995,2017
1774,11,10,0,0,0,0,0,0.0,0.0,18.12,288.72,714.12,428.88,601.2,1001.16,850.32,399.72,133.08,34.92,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4492.4400000000005,2017
1775,11,11,0,0,0,0,0,0.0,0.0,20.64,280.68,774.72,1086.36,1173.96,1258.68,1197.12,1055.52,660.96,195.84,8.76,0.0,0.0,0.0,0.0,0.0,0.0,7735.24,2017
1776,11,12,0,0,0,0,0,0.0,0.0,22.92,87.48,305.4,638.76,1123.32,1163.88,918.12,973.68,589.2,170.88,8.64,0.0,0.0,0.0,0.0,0.0,0.0,6025.28,2017
1777,11,13,0,0,0,0,0,0.0,0.0,18.12,229.56,547.92,222.36,894.36,799.44,194.28,425.52,545.76,118.8,3.36,0.0,0.0,0.0,0.0,0.0,0.0,4023.48,2017
